kyc_event_id,customer_id,kyc_check_date,document_type,document_verified,reviewer,result,expiry_date,notes
KYC_67998961DB,CUST_52FF05FC,2023-04-22,Passport,True,Maria Garcia,approved,2026-02-27,
KYC_6E6F9C1CF4,CUST_52FF05FC,2024-03-10,Passport,True,Michael Rodriguez,approved,2028-05-04,
KYC_09F0F5B1F2,CUST_52FF05FC,2025-01-29,Proof of Address,True,William Taylor,pending,2026-10-31,
KYC_4E9D0C46A1,CUST_6C237A8D,2022-10-22,Utility Bill,True,Emily Thompson,approved,2025-06-20,
KYC_A4210FDCAE,CUST_6C237A8D,2022-10-22,Passport,True,Emily Thompson,approved,2027-07-27,
KYC_79B47E0E92,CUST_6C237A8D,2024-03-10,Bank Statement,True,Sarah Chen,approved,2025-08-16,
KYC_8674CCF92E,CUST_6C237A8D,2025-07-16,Bank Statement,True,William Taylor,approved,2029-09-20,
KYC_BBA51E690C,CUST_6E8A93B2,2022-10-26,Bank Statement,True,Michael Rodriguez,approved,2024-06-11,
KYC_EDD627071C,CUST_6E8A93B2,2022-10-26,Utility Bill,True,David Kim,approved,2024-02-22,
KYC_10C5DCAFAF,CUST_6E8A93B2,2022-10-26,Passport,True,William Taylor,approved,2024-02-11,
KYC_DAFE357E90,CUST_6E8A93B2,2022-10-26,Driver License,True,James Wilson,approved,2024-05-27,
KYC_3F42B5C8DD,CUST_6E8A93B2,2023-07-25,Proof of Address,True,Robert Johnson,rejected,2025-03-27,
KYC_C3FFA748FF,CUST_6E8A93B2,2024-12-26,Bank Statement,True,David Kim,pending,2026-01-21,
KYC_4743487C86,CUST_216BE39D,2022-11-02,Utility Bill,True,Maria Garcia,approved,2024-02-27,
KYC_18F936910E,CUST_216BE39D,2022-11-02,Bank Statement,True,Michael Rodriguez,approved,2027-10-26,
KYC_FDE69A2631,CUST_216BE39D,2022-11-02,Passport,True,Michael Rodriguez,approved,2024-12-02,
KYC_18AA113900,CUST_216BE39D,2023-09-06,Bank Statement,True,Lisa Anderson,approved,2025-01-15,
KYC_F04F0C1FE1,CUST_216BE39D,2024-10-19,Bank Statement,True,Sarah Chen,approved,2028-03-17,
KYC_2AEF49B4B5,CUST_216BE39D,2025-10-08,Proof of Address,True,James Wilson,approved,2028-12-06,
KYC_BA7A130C94,CUST_D936E348,2022-02-14,Passport,True,David Kim,approved,2025-02-01,
KYC_8A5E94DA71,CUST_D936E348,2022-02-14,Bank Statement,True,William Taylor,approved,2026-04-09,
KYC_31691AD147,CUST_D936E348,2022-09-22,Driver License,True,Emily Thompson,approved,2025-01-01,
KYC_AF240DB11B,CUST_D936E348,2023-08-08,Driver License,True,Lisa Anderson,rejected,2027-07-30,
KYC_B390E3E3D4,CUST_D936E348,2025-01-07,Driver License,True,Lisa Anderson,approved,2026-03-01,
KYC_0064C891CF,CUST_ED006815,2023-06-23,Passport,True,Maria Garcia,approved,2028-02-17,
KYC_A83EAA09A6,CUST_ED006815,2023-06-23,Utility Bill,True,Robert Johnson,approved,2026-02-08,
KYC_C04FBDE087,CUST_ED006815,2023-06-23,Driver License,True,Emily Thompson,approved,2027-06-20,
KYC_95486BDD83,CUST_ED006815,2023-06-23,Bank Statement,True,Robert Johnson,approved,2026-03-12,
KYC_692C64E25C,CUST_ED006815,2024-07-14,Bank Statement,True,Sarah Chen,approved,2028-12-08,
KYC_80EA93F3C8,CUST_ED006815,2025-08-20,Passport,True,David Kim,rejected,2029-06-27,
KYC_E108A0C038,CUST_5CCE2248,2023-05-15,Passport,True,James Wilson,approved,2025-06-19,
KYC_B44DC8871E,CUST_5CCE2248,2023-05-15,Driver License,True,Emily Thompson,approved,2024-11-18,
KYC_3F820CB302,CUST_5CCE2248,2023-05-15,Utility Bill,True,Emily Thompson,approved,2026-07-28,
KYC_2F2691B475,CUST_5CCE2248,2023-05-15,Bank Statement,True,James Wilson,approved,2026-03-25,
KYC_CED55297DB,CUST_5CCE2248,2024-03-01,Bank Statement,True,James Wilson,approved,2029-02-27,
KYC_F71264A777,CUST_5CCE2248,2024-09-08,Driver License,True,Emily Thompson,approved,2027-10-28,
KYC_6A47D887BF,CUST_5CCE2248,2025-09-04,Passport,True,Sarah Chen,approved,2028-05-31,
KYC_24CF477BA5,CUST_AA9BD869,2022-02-17,Passport,True,Emily Thompson,approved,2026-05-21,
KYC_A96F4D7145,CUST_AA9BD869,2022-02-17,Bank Statement,True,Michael Rodriguez,approved,2024-03-28,
KYC_850B6109C4,CUST_AA9BD869,2023-06-30,Proof of Address,True,Jessica Martinez,approved,2027-10-04,
KYC_3DA26DBCE8,CUST_AA9BD869,2024-08-04,Bank Statement,True,David Kim,approved,2025-10-03,
KYC_B20A1D04A0,CUST_7DC51D1D,2022-08-26,Bank Statement,True,Emily Thompson,approved,2027-03-21,
KYC_FD7D3DCD9F,CUST_7DC51D1D,2022-08-26,Passport,True,David Kim,approved,2026-08-07,
KYC_889E2283E5,CUST_7DC51D1D,2022-08-26,Utility Bill,True,Maria Garcia,approved,2025-03-08,
KYC_974992C9AA,CUST_7DC51D1D,2022-08-26,Driver License,True,Lisa Anderson,approved,2026-01-24,
KYC_BF8860BC8B,CUST_7DC51D1D,2023-11-04,Driver License,True,Lisa Anderson,approved,2025-04-23,
KYC_44BF363946,CUST_7DC51D1D,2025-01-15,Passport,True,Sarah Chen,approved,2026-08-01,
KYC_BEC3AFDBE2,CUST_564AC884,2023-01-29,Utility Bill,False,William Taylor,approved,2027-06-12,
KYC_45EB1722A4,CUST_564AC884,2023-01-29,Bank Statement,True,William Taylor,approved,2024-07-23,
KYC_FB5F04D207,CUST_564AC884,2023-01-29,Passport,True,Maria Garcia,approved,2028-01-16,
KYC_F464BB6BAD,CUST_564AC884,2023-09-11,Passport,False,Sarah Chen,approved,2025-05-25,
KYC_5541E709EF,CUST_564AC884,2024-05-28,Passport,True,Jessica Martinez,approved,2025-12-19,
KYC_67623CA59F,CUST_564AC884,2025-02-15,Passport,False,James Wilson,approved,2029-05-15,
KYC_4C964A8B14,CUST_96B73205,2022-08-24,Bank Statement,True,Jessica Martinez,approved,2026-03-28,
KYC_0EB3630317,CUST_96B73205,2022-08-24,Driver License,True,Robert Johnson,approved,2024-08-11,
KYC_6D7D1C0489,CUST_96B73205,2022-08-24,Passport,True,David Kim,approved,2025-09-24,
KYC_23AD0087E4,CUST_96B73205,2022-08-24,Utility Bill,True,Michael Rodriguez,approved,2024-11-04,
KYC_50B967257E,CUST_96B73205,2023-04-16,Passport,True,Robert Johnson,approved,2027-02-02,
KYC_31B0C7B1D4,CUST_96B73205,2023-12-05,Passport,True,Sarah Chen,approved,2027-11-16,
KYC_6417F62211,CUST_96B73205,2024-12-28,Bank Statement,True,Sarah Chen,approved,2028-04-17,
KYC_A77FC860C2,CUST_96B73205,2025-09-08,Bank Statement,True,Sarah Chen,approved,2027-09-12,
KYC_39976651D7,CUST_495AB8C6,2022-04-03,Passport,True,Lisa Anderson,approved,2026-05-22,
KYC_B57872808D,CUST_495AB8C6,2022-04-03,Bank Statement,True,William Taylor,approved,2023-05-11,
KYC_9669D3FD08,CUST_495AB8C6,2022-04-03,Driver License,True,Sarah Chen,approved,2023-12-27,
KYC_ACF0FBAB01,CUST_495AB8C6,2023-09-14,Driver License,True,Lisa Anderson,approved,2024-11-17,
KYC_315100ACB4,CUST_495AB8C6,2024-12-22,Proof of Address,True,Robert Johnson,approved,2026-04-22,
KYC_C3AC20C47A,CUST_495AB8C6,2025-10-31,Driver License,True,David Kim,approved,2028-02-07,
KYC_0E57184A8C,CUST_7B1B440A,2022-05-25,Driver License,True,Lisa Anderson,approved,2027-05-04,
KYC_9627851D0E,CUST_7B1B440A,2022-05-25,Utility Bill,True,Michael Rodriguez,approved,2026-02-23,
KYC_E4830A5991,CUST_7B1B440A,2022-05-25,Bank Statement,True,James Wilson,pending,2023-09-30,
KYC_548328896A,CUST_7B1B440A,2023-01-19,Passport,True,Lisa Anderson,rejected,2025-11-16,
KYC_4A0CD892BE,CUST_7B1B440A,2024-03-07,Bank Statement,True,James Wilson,rejected,2026-06-19,
KYC_A15D4358B7,CUST_7B1B440A,2024-12-05,Proof of Address,True,William Taylor,expired,2026-07-18,
KYC_A95105D87C,CUST_7B1B440A,2025-10-06,Passport,True,Emily Thompson,approved,2029-09-04,
KYC_C38FCEC0C9,CUST_4E2CC3A6,2022-04-21,Utility Bill,True,Lisa Anderson,pending,2026-06-13,
KYC_E8C760CCD0,CUST_4E2CC3A6,2022-04-21,Passport,True,William Taylor,pending,2024-10-20,
KYC_6794BC051F,CUST_4E2CC3A6,2022-04-21,Bank Statement,True,Michael Rodriguez,approved,2024-12-30,
KYC_014F7A736D,CUST_4E2CC3A6,2022-04-21,Driver License,True,William Taylor,approved,2023-11-25,
KYC_39B93E8C8D,CUST_4E2CC3A6,2023-07-05,Proof of Address,True,Maria Garcia,approved,2027-08-06,
KYC_2E3F0A4558,CUST_4E2CC3A6,2024-12-07,Passport,True,Sarah Chen,approved,2027-11-18,
KYC_313DEDFDDC,CUST_4204B1CD,2023-05-20,Utility Bill,True,David Kim,approved,2028-02-10,
KYC_5300F88EB3,CUST_4204B1CD,2023-05-20,Bank Statement,True,James Wilson,approved,2026-09-13,
KYC_352DACA7D0,CUST_4204B1CD,2024-02-27,Driver License,True,Maria Garcia,approved,2026-02-10,
KYC_7D78328652,CUST_4204B1CD,2024-11-06,Proof of Address,True,Sarah Chen,approved,2029-07-30,
KYC_1942C616F3,CUST_4204B1CD,2025-05-11,Proof of Address,True,Sarah Chen,approved,2029-09-01,
KYC_FC083AD323,CUST_301E562B,2023-12-08,Driver License,True,David Kim,approved,2027-11-10,
KYC_CB0AD4B084,CUST_301E562B,2023-12-08,Bank Statement,True,Emily Thompson,approved,2027-07-13,
KYC_4E27A3B803,CUST_301E562B,2023-12-08,Utility Bill,True,Robert Johnson,approved,2026-07-18,
KYC_BB301985E1,CUST_301E562B,2024-11-26,Proof of Address,False,James Wilson,approved,2026-03-17,
KYC_D44C616C69,CUST_BB2A15C7,2023-09-04,Passport,False,Lisa Anderson,approved,2026-08-01,
KYC_1AACCE0373,CUST_BB2A15C7,2023-09-04,Driver License,True,Emily Thompson,approved,2027-12-06,
KYC_8E1251FF52,CUST_BB2A15C7,2023-09-04,Bank Statement,True,David Kim,pending,2028-05-07,
KYC_1B91208F9B,CUST_BB2A15C7,2024-10-22,Driver License,True,Michael Rodriguez,approved,2028-07-05,
KYC_E4221C7DAA,CUST_BB2A15C7,2025-07-05,Bank Statement,True,David Kim,approved,2028-05-23,
KYC_07634D7319,CUST_99FBF93D,2023-07-08,Bank Statement,True,Maria Garcia,approved,2024-08-06,
KYC_CC961EE8B5,CUST_99FBF93D,2023-07-08,Driver License,True,Sarah Chen,approved,2027-06-07,
KYC_A109A4DCDE,CUST_99FBF93D,2023-07-08,Utility Bill,True,Emily Thompson,approved,2024-12-04,
KYC_EFA90D5390,CUST_99FBF93D,2024-07-21,Proof of Address,True,Lisa Anderson,pending,2027-07-12,
KYC_A68DD72D77,CUST_EAC14B1C,2023-01-06,Utility Bill,True,Emily Thompson,approved,2025-12-09,
KYC_8E225AAF98,CUST_EAC14B1C,2023-01-06,Bank Statement,True,Michael Rodriguez,approved,2027-04-18,
KYC_8FA8AB9249,CUST_EAC14B1C,2023-01-06,Passport,True,Maria Garcia,approved,2026-11-11,
KYC_D09A74129B,CUST_EAC14B1C,2024-01-28,Proof of Address,True,Sarah Chen,approved,2028-10-21,
KYC_7D3CF1FCB5,CUST_EAC14B1C,2025-03-03,Bank Statement,True,David Kim,approved,2027-03-25,
KYC_55406E4C43,CUST_F549198E,2022-04-21,Passport,False,Maria Garcia,pending,2023-11-07,
KYC_101A7CC166,CUST_F549198E,2022-04-21,Utility Bill,True,Jessica Martinez,approved,2027-04-10,
KYC_0C4DF34043,CUST_F549198E,2023-02-14,Passport,True,Lisa Anderson,approved,2025-12-17,
KYC_C93BA2820E,CUST_F549198E,2023-09-19,Driver License,True,James Wilson,approved,2028-08-09,
KYC_7D8A17FD51,CUST_F549198E,2025-02-11,Proof of Address,True,Lisa Anderson,approved,2027-05-13,
KYC_050411C07A,CUST_876CCE5E,2023-12-20,Passport,True,Maria Garcia,approved,2027-10-03,
KYC_765FB21AF4,CUST_876CCE5E,2023-12-20,Driver License,True,Robert Johnson,approved,2027-03-09,
KYC_2B073B7266,CUST_876CCE5E,2023-12-20,Utility Bill,True,David Kim,approved,2026-09-23,
KYC_5B88634590,CUST_876CCE5E,2023-12-20,Bank Statement,True,Maria Garcia,approved,2026-08-30,
KYC_14308631A5,CUST_876CCE5E,2024-07-20,Bank Statement,True,Robert Johnson,approved,2028-10-06,
KYC_6A71F7BB7F,CUST_876CCE5E,2025-09-10,Passport,False,Maria Garcia,approved,2029-09-15,
KYC_B1C34D99E8,CUST_710A94D9,2022-06-06,Driver License,True,Jessica Martinez,approved,2024-04-10,
KYC_362259C71E,CUST_710A94D9,2022-06-06,Bank Statement,True,Jessica Martinez,approved,2026-02-18,
KYC_CAE0D96C39,CUST_710A94D9,2022-12-12,Passport,True,Lisa Anderson,approved,2027-03-25,
KYC_0E6B0F8580,CUST_710A94D9,2023-07-20,Driver License,True,Jessica Martinez,approved,2025-07-15,
KYC_53C7A6D32B,CUST_710A94D9,2024-10-18,Driver License,True,Jessica Martinez,approved,2026-03-05,
KYC_894D0783C9,CUST_710A94D9,2025-05-31,Driver License,True,Michael Rodriguez,approved,2029-12-19,
KYC_51D199B509,CUST_E8A44314,2022-12-27,Passport,True,Michael Rodriguez,approved,2024-10-30,
KYC_A5720CA91E,CUST_E8A44314,2022-12-27,Bank Statement,True,David Kim,approved,2026-02-26,
KYC_8CB91949E4,CUST_E8A44314,2022-12-27,Driver License,True,Michael Rodriguez,approved,2023-12-31,
KYC_269E842828,CUST_E8A44314,2022-12-27,Utility Bill,True,David Kim,approved,2024-10-27,
KYC_B704E689CC,CUST_E8A44314,2024-05-17,Proof of Address,True,William Taylor,pending,2029-05-07,
KYC_B1E1A0CF74,CUST_E8A44314,2025-04-11,Proof of Address,True,Emily Thompson,pending,2026-07-07,
KYC_E73C5286F4,CUST_89C51FEB,2022-01-27,Utility Bill,True,Sarah Chen,approved,2023-04-07,
KYC_525E1B52EB,CUST_89C51FEB,2022-01-27,Bank Statement,True,William Taylor,approved,2025-07-18,
KYC_EF126F8FFD,CUST_89C51FEB,2022-01-27,Driver License,True,Robert Johnson,approved,2024-07-30,
KYC_B75A2194DA,CUST_89C51FEB,2023-05-26,Driver License,True,Robert Johnson,approved,2026-09-28,
KYC_792FA97C0B,CUST_89C51FEB,2024-05-09,Proof of Address,True,Jessica Martinez,approved,2026-03-22,
KYC_B6E270AA22,CUST_89C51FEB,2025-07-12,Driver License,True,Maria Garcia,approved,2028-08-20,
KYC_553CB75D20,CUST_CA57BF49,2023-01-21,Passport,False,Emily Thompson,approved,2024-04-05,
KYC_09FA99BDD7,CUST_CA57BF49,2023-01-21,Utility Bill,False,James Wilson,approved,2025-07-04,
KYC_476E5FECFC,CUST_CA57BF49,2023-01-21,Driver License,True,Jessica Martinez,approved,2026-12-15,
KYC_5A4A61CD98,CUST_CA57BF49,2023-01-21,Bank Statement,True,David Kim,approved,2024-07-14,
KYC_26C0A323C5,CUST_CA57BF49,2024-04-23,Bank Statement,True,Robert Johnson,rejected,2026-03-13,
KYC_2C8AC58B09,CUST_CA57BF49,2025-01-04,Bank Statement,True,James Wilson,pending,2026-05-03,
KYC_B99DBC5FF9,CUST_42B70D41,2023-09-14,Utility Bill,True,Sarah Chen,approved,2025-04-04,
KYC_AF427253E8,CUST_42B70D41,2023-09-14,Driver License,True,Emily Thompson,approved,2028-05-08,
KYC_9B69722814,CUST_42B70D41,2023-09-14,Bank Statement,True,Emily Thompson,pending,2027-01-25,
KYC_08456C2A98,CUST_42B70D41,2023-09-14,Passport,False,Michael Rodriguez,approved,2026-04-22,
KYC_22394CF03E,CUST_42B70D41,2024-03-13,Driver License,True,Lisa Anderson,approved,2025-11-27,
KYC_8376252161,CUST_42B70D41,2025-04-19,Bank Statement,True,William Taylor,approved,2028-08-21,
KYC_D624995E50,CUST_71747849,2022-05-21,Utility Bill,True,Robert Johnson,approved,2025-01-20,
KYC_BBCC6C230A,CUST_71747849,2022-05-21,Passport,False,Robert Johnson,approved,2025-02-13,
KYC_942D379AC7,CUST_71747849,2023-10-17,Bank Statement,True,Sarah Chen,pending,2027-04-07,
KYC_A587150503,CUST_71747849,2025-01-22,Proof of Address,False,Maria Garcia,approved,2027-05-03,
KYC_6440111B3C,CUST_445CC0B4,2022-11-17,Driver License,True,Maria Garcia,approved,2024-04-16,
KYC_032A72E20B,CUST_445CC0B4,2022-11-17,Utility Bill,True,David Kim,approved,2027-07-01,
KYC_74E20213E8,CUST_445CC0B4,2022-11-17,Passport,True,Lisa Anderson,approved,2026-07-17,
KYC_A206062D4C,CUST_445CC0B4,2024-01-13,Driver License,True,Maria Garcia,approved,2027-08-26,
KYC_74C292F5DC,CUST_445CC0B4,2025-01-09,Bank Statement,True,Jessica Martinez,approved,2028-01-01,
KYC_DB30801432,CUST_76ABA1C3,2022-11-14,Passport,True,William Taylor,pending,2024-08-10,
KYC_5248488727,CUST_76ABA1C3,2022-11-14,Bank Statement,True,William Taylor,approved,2025-09-14,
KYC_3CA3AA69B8,CUST_76ABA1C3,2022-11-14,Utility Bill,True,James Wilson,approved,2025-09-24,
KYC_7E658FABBC,CUST_76ABA1C3,2022-11-14,Driver License,False,William Taylor,approved,2024-01-01,
KYC_8A760D4ED3,CUST_76ABA1C3,2024-04-03,Bank Statement,True,Lisa Anderson,approved,2027-09-10,
KYC_D14D6F4237,CUST_76ABA1C3,2025-02-12,Bank Statement,True,Emily Thompson,approved,2027-08-22,
KYC_AD3A65BF48,CUST_76ABA1C3,2025-09-12,Passport,True,David Kim,approved,2028-06-16,
KYC_791E9F1EBE,CUST_CDBCEF00,2022-03-19,Driver License,True,Jessica Martinez,approved,2026-09-19,
KYC_5434501EAA,CUST_CDBCEF00,2022-03-19,Utility Bill,True,William Taylor,approved,2024-04-02,
KYC_D27E72FB40,CUST_CDBCEF00,2023-07-27,Bank Statement,True,Robert Johnson,approved,2028-06-05,
KYC_7F29EA5B27,CUST_CDBCEF00,2024-08-22,Bank Statement,True,Michael Rodriguez,approved,2027-12-02,
KYC_12223D252B,CUST_CDBCEF00,2025-10-13,Driver License,True,Michael Rodriguez,approved,2029-01-13,
KYC_C2F04056BA,CUST_98E089F8,2022-10-09,Passport,True,Robert Johnson,approved,2025-12-08,
KYC_9214D22CDE,CUST_98E089F8,2022-10-09,Driver License,True,David Kim,approved,2023-12-14,
KYC_4E13DAFBF2,CUST_98E089F8,2022-10-09,Utility Bill,True,James Wilson,approved,2027-03-05,
KYC_F19B6FA819,CUST_98E089F8,2024-02-11,Proof of Address,True,William Taylor,approved,2025-11-30,
KYC_692703E5EE,CUST_98E089F8,2025-08-03,Driver License,True,David Kim,approved,2027-09-06,
KYC_6F803986AF,CUST_6E103BA7,2022-02-12,Passport,True,Jessica Martinez,approved,2023-11-13,
KYC_2D49152956,CUST_6E103BA7,2022-02-12,Bank Statement,True,Maria Garcia,approved,2026-09-09,
KYC_0DB8FB3578,CUST_6E103BA7,2022-02-12,Driver License,True,Emily Thompson,approved,2025-08-05,
KYC_7FCB4285A9,CUST_6E103BA7,2023-07-16,Passport,True,James Wilson,approved,2028-05-22,
KYC_125147E85C,CUST_6E103BA7,2024-06-28,Bank Statement,True,Lisa Anderson,approved,2027-09-23,
KYC_43E08828A9,CUST_6E103BA7,2025-04-27,Proof of Address,True,Michael Rodriguez,approved,2026-09-09,
KYC_3D49630544,CUST_C5888339,2023-01-08,Passport,True,William Taylor,approved,2024-03-03,
KYC_A159E9C583,CUST_C5888339,2023-01-08,Bank Statement,True,Emily Thompson,approved,2026-12-12,
KYC_210A84AA3B,CUST_C5888339,2023-01-08,Utility Bill,True,William Taylor,approved,2026-11-20,
KYC_4210DBAAA3,CUST_C5888339,2024-04-03,Bank Statement,True,Jessica Martinez,approved,2026-01-27,
KYC_0E10C9875A,CUST_C5888339,2024-10-25,Driver License,True,Sarah Chen,approved,2026-05-04,
KYC_51CF687BA1,CUST_C5888339,2025-09-15,Driver License,True,William Taylor,approved,2030-05-27,
KYC_C10F98B4DE,CUST_2A1AB864,2023-08-20,Bank Statement,True,Michael Rodriguez,approved,2025-11-24,
KYC_0B382DB193,CUST_2A1AB864,2023-08-20,Utility Bill,True,David Kim,pending,2026-02-17,
KYC_7A83457E59,CUST_2A1AB864,2023-08-20,Passport,True,Maria Garcia,approved,2027-05-31,
KYC_632188B28D,CUST_2A1AB864,2025-02-10,Driver License,True,James Wilson,approved,2028-04-10,
KYC_F3566E5839,CUST_2A1AB864,2025-10-16,Passport,False,William Taylor,approved,2029-06-30,
KYC_64403E40CE,CUST_37AD49B5,2023-01-06,Driver License,True,David Kim,approved,2025-09-05,
KYC_72172372FC,CUST_37AD49B5,2023-01-06,Bank Statement,True,Sarah Chen,approved,2026-09-14,
KYC_F0B530C521,CUST_37AD49B5,2023-01-06,Utility Bill,True,Maria Garcia,approved,2024-03-17,
KYC_EACCACAB50,CUST_37AD49B5,2023-08-16,Driver License,True,Emily Thompson,expired,2027-02-28,
KYC_69642570DB,CUST_37AD49B5,2024-05-09,Proof of Address,True,David Kim,approved,2028-05-07,
KYC_DA5410DA6E,CUST_37AD49B5,2024-12-13,Proof of Address,True,Robert Johnson,approved,2027-04-26,
KYC_9FA6682DAA,CUST_E45F825F,2023-09-25,Utility Bill,True,Jessica Martinez,pending,2027-06-06,
KYC_97316F9458,CUST_E45F825F,2023-09-25,Driver License,True,David Kim,approved,2025-01-27,
KYC_1A8D1BB867,CUST_E45F825F,2023-09-25,Bank Statement,True,Maria Garcia,approved,2026-12-23,
KYC_3C8B8E76C0,CUST_E45F825F,2023-09-25,Passport,True,James Wilson,approved,2027-04-01,
KYC_1956907821,CUST_E45F825F,2024-05-13,Bank Statement,True,Michael Rodriguez,rejected,2025-07-08,
KYC_C31606F590,CUST_E45F825F,2024-11-11,Proof of Address,True,Jessica Martinez,approved,2028-01-18,
KYC_9E7F566F25,CUST_E45F825F,2025-09-05,Bank Statement,False,David Kim,approved,2027-05-05,
KYC_EC6505D4F1,CUST_6738322A,2023-04-05,Bank Statement,True,Michael Rodriguez,approved,2025-03-20,
KYC_025ED9B744,CUST_6738322A,2023-04-05,Driver License,True,Robert Johnson,approved,2026-08-21,
KYC_F292BC10D6,CUST_6738322A,2023-04-05,Utility Bill,True,Sarah Chen,approved,2028-01-03,
KYC_C32FC085B6,CUST_6738322A,2024-04-13,Passport,True,Michael Rodriguez,approved,2027-08-01,
KYC_9CE35ABA97,CUST_6738322A,2025-03-02,Passport,True,Michael Rodriguez,expired,2026-07-17,
KYC_294A8C28D4,CUST_5F585072,2022-07-24,Utility Bill,True,James Wilson,approved,2024-06-07,
KYC_BE8EC0AF68,CUST_5F585072,2022-07-24,Passport,True,William Taylor,approved,2027-01-12,
KYC_582AF032A7,CUST_5F585072,2023-03-31,Bank Statement,True,David Kim,approved,2025-02-03,
KYC_7BC550210D,CUST_5F585072,2024-08-24,Driver License,True,William Taylor,pending,2027-10-31,
KYC_4F5C17948E,CUST_D0025863,2023-03-24,Passport,True,Jessica Martinez,approved,2025-07-13,
KYC_BF4C1E0342,CUST_D0025863,2023-03-24,Driver License,True,William Taylor,approved,2024-05-28,
KYC_366CE2754B,CUST_D0025863,2023-03-24,Bank Statement,True,Robert Johnson,approved,2024-10-19,
KYC_9AA93597FC,CUST_D0025863,2024-07-20,Proof of Address,True,Michael Rodriguez,approved,2028-07-16,
KYC_D2C3BAFD0F,CUST_D0025863,2025-03-08,Driver License,False,James Wilson,pending,2026-09-03,
KYC_624D630BC5,CUST_07E86C20,2022-10-21,Passport,True,Robert Johnson,approved,2026-11-30,
KYC_D23CC6B4F5,CUST_07E86C20,2022-10-21,Utility Bill,True,James Wilson,approved,2027-06-30,
KYC_089BE5C50D,CUST_07E86C20,2024-03-01,Bank Statement,True,Emily Thompson,approved,2026-12-30,
KYC_928FE31DEA,CUST_07E86C20,2025-03-08,Bank Statement,True,Robert Johnson,approved,2029-02-20,
KYC_9C6FE5BE5F,CUST_5558DB86,2022-05-05,Utility Bill,True,Emily Thompson,approved,2024-04-18,
KYC_49DAA2553F,CUST_5558DB86,2022-05-05,Driver License,True,Jessica Martinez,rejected,2026-01-02,
KYC_793360AEF0,CUST_5558DB86,2022-05-05,Passport,True,Lisa Anderson,approved,2025-07-08,
KYC_056A7539F2,CUST_5558DB86,2023-05-30,Passport,True,Emily Thompson,approved,2025-08-12,
KYC_8A0EFDBCB9,CUST_5558DB86,2024-07-30,Bank Statement,True,Lisa Anderson,approved,2026-09-18,
KYC_769B04FFA0,CUST_038C6D04,2023-11-12,Bank Statement,True,Maria Garcia,approved,2025-02-22,
KYC_4628FE449D,CUST_038C6D04,2023-11-12,Utility Bill,True,Jessica Martinez,approved,2028-06-21,
KYC_F12940A981,CUST_038C6D04,2025-05-02,Proof of Address,True,William Taylor,approved,2030-01-03,
KYC_2F021CA8C3,CUST_7C567880,2022-09-04,Bank Statement,True,Lisa Anderson,approved,2026-04-23,
KYC_E9D45831B4,CUST_7C567880,2022-09-04,Passport,True,Emily Thompson,approved,2026-09-06,
KYC_C70C20C7C6,CUST_7C567880,2022-09-04,Driver License,True,Lisa Anderson,approved,2025-11-21,
KYC_6F468BD60D,CUST_7C567880,2023-03-22,Driver License,True,Maria Garcia,approved,2027-07-17,
KYC_5502A966A8,CUST_7C567880,2024-06-23,Driver License,True,Maria Garcia,approved,2029-02-03,
KYC_C5CBC5C5CE,CUST_7C567880,2025-05-14,Driver License,True,Lisa Anderson,approved,2026-12-16,
KYC_14DA593AC3,CUST_F05906D6,2022-02-07,Bank Statement,True,William Taylor,approved,2026-05-08,
